"ID","NAME","LVL","YEAR","ORGS","G","GS","IP","ERA","WOBA","FIP","BABIP","LD_RATE","GB_RATE","FB_RATE","HR_FB","BB_RATE","SO_RATE","NITRORATE","SWM","CHASERATE","EV_70"
111826313,"Palacios, Jonaiker",Rk-,2021,NYM,22,1,32.1,5.01,0.3831328859,3.427,0.388889,0.307692,0.428571,0.197802,0.086957,0.106667,0.253333,3.300,29.300,28.000,86.07568159999995
111841619,"Mosquera, Jesus",Rk-,2022,TEX,9,2,4.1,45.69,0.607206,19.66,0.529412,0.142857,0.714286,0.142857,0.0,0.48,0.1,0.000,29.700,9.300,75.944117
111822729,"Lara, Yan",Rk-,2021,BAL,20,0,31.2,6.25,0.4234420732,4.537,0.4,0.307692,0.403846,0.259615,0.133333,0.128049,0.231707,9.600,28.600,26.700,89.466445
111817908,"Grammes, Conor",Rk,2022,ARI,2,0,1.2,16.2,0.6622454545,7.691,0.8,0.5,0.333333,0.166667,1.0,0.090909,0.363636,50.000,46.700,29.400,101.781185
111798374,"Powers, Alex",AAA,2021,"ARI, SD",35,3,48.1,5.4,0.3291767442,4.934,0.317073,0.18797,0.353383,0.383459,0.131148,0.097674,0.283721,20.300,27.000,25.000,88.78594859999998
111822634,"Cano, Yennier",AAA,2022,"BAL, MIN",26,0,32.1,3.34,0.3074330769,4.343,0.282353,0.157303,0.58427,0.224719,0.181818,0.083969,0.229008,14.800,26.100,26.900,88.3814156
111833715,"Michel, Ismael",Rk-,2021,KC,9,2,16.2,3.78,0.2589521739,2.851,0.216216,0.235294,0.352941,0.264706,0.090909,0.114286,0.328571,6.100,23.700,29.100,89.95435899999997
111843352,"Tejada, Danery",Rk-,2022,TEX,12,1,23.0,1.57,0.2715153846,2.105,0.293103,0.22807,0.438596,0.192982,0.0,0.054945,0.241758,3.500,34.800,32.100,85.318486
4224,"Miller, Shelby",MLB,2021,"CHC, PIT",13,0,12.2,9.24,0.4412241935,7.781,0.333333,0.238095,0.380952,0.309524,0.1875,0.177419,0.129032,17.600,24.000,19.300,92.65490694627333
111826299,"Dominguez, Eduardo",Rk-,2021,LA,16,0,26.0,4.85,0.3720052174,4.672,0.303797,0.17284,0.469136,0.246914,0.068966,0.121739,0.156522,8.600,22.600,28.500,90.739808
111845529,"Marte, Alexander",Rk-,2022,TB,3,0,3.1,5.4,0.4007733333,5.283,0.285714,0.142857,0.285714,0.285714,0.0,0.333333,0.2,0.000,47.400,17.800,80.72082499999999
111840411,"De La Cruz, Yuliangel",Rk-,2022,LA,15,4,24.0,7.12,0.4393593496,5.416,0.341463,0.337838,0.324324,0.22973,0.08,0.138211,0.121951,12.200,22.000,25.300,90.26884799999999
53647,"Quintana, Jose",MLB,2021,"ANA, SF",29,10,63.0,6.43,0.3689527027,4.634,0.378049,0.286517,0.455056,0.185393,0.272727,0.117845,0.286195,24.900,26.100,28.600,91.48572462759735
111844121,"Mercado, Francisco",Rk-,2022,NYM,13,0,21.0,4.71,0.3893455446,2.63,0.423729,0.181818,0.272727,0.454545,0.166667,0.107843,0.264706,0.000,26.900,27.800,83.80452799999992
111837271,"Halligan, Patrick",Rk,2021,KC,5,1,7.0,2.57,0.39866,2.958,0.44,0.285714,0.428571,0.285714,0.0,0.085714,0.2,9.500,32.800,31.400,97.465268
110295577,"Norris, Daniel",MLB,2022,"CHC, DET",32,3,44.2,5.84,0.362131,5.952,0.257143,0.224138,0.456897,0.232759,0.277778,0.13,0.26,21.800,31.000,30.400,91.06637211972293
111795035,"McClelland, Jackson",AAA,2021,"CHC, TOR",21,0,26.0,5.54,0.4190141667,6.703,0.3125,0.264368,0.287356,0.37931,0.135135,0.147541,0.139344,18.800,24.200,20.900,94.43595300000001
111806192,"Maton, Phil",MLB,2021,"CLE, HOU",65,1,66.2,4.73,0.3379757576,3.531,0.35119,0.268571,0.394286,0.28,0.103448,0.107744,0.286195,17.100,33.300,29.900,90.21356641490215
111805311,"Cyr, Tyler",AAA,2022,"OAK, PHI",38,0,39.2,2.95,0.2998029412,3.589,0.298077,0.180952,0.514286,0.266667,0.03125,0.135294,0.241176,14.300,27.600,23.500,91.57786920000001
110678619,"Tapia, Domingo",AAA,2022,"KC, OAK",27,0,30.1,2.37,0.2844771654,3.671,0.282353,0.229885,0.54023,0.183908,0.05,0.078125,0.21875,6.900,24.600,24.900,90.11802788439911
110816123,"Johnson, DJ",MLB,2021,"CLE, TB",4,0,4.1,2.08,0.1894266667,3.894,0.111111,0.272727,0.545455,0.090909,1.0,0.0,0.333333,14.300,27.100,20.000,89.12941119556672
111808102,"Ceballos, Yeremi",Rk,2022,HOU,2,0,2.0,13.5,0.5218727273,3.278,0.75,0.75,0.25,0.0,,0.181818,0.363636,25.000,20.000,31.600,94.1802345
111826465,"Mejia, Nicolandy",Rk-,2021,NYM,23,0,28.2,7.22,0.4441251748,5.059,0.390805,0.25,0.464286,0.214286,0.083333,0.153846,0.188811,7.800,24.000,22.700,90.67592790000003
111781220,"Beede, Tyler",MLB,2022,"PIT, SF",28,5,55.1,4.88,0.3377158103,4.856,0.292818,0.232804,0.497354,0.190476,0.122449,0.105882,0.145098,21.500,19.500,27.000,93.13299685871337
111806762,"Wilson, Bryse",MLB,2021,"ATL, PIT",16,16,74.0,5.35,0.357414511,5.326,0.294118,0.287356,0.360153,0.245211,0.178571,0.068323,0.142857,22.300,17.900,32.400,94.18576045687401
53885,"Anderson, Chase",AAA,2021,"PHI, TEX",10,8,32.1,5.01,0.357486014,5.96,0.297872,0.237624,0.316832,0.366337,0.155556,0.090909,0.195804,17.800,22.300,22.200,90.21539120000004
111822186,"Martinez, Wilbur",Rk-,2022,PIT,16,0,26.1,2.05,0.3015025,3.494,0.246753,0.208955,0.41791,0.253731,0.04,0.108333,0.191667,4.500,22.000,24.500,89.72094099999998
4396,"Mitchell, Bryan",AAA,2021,"MIA, PHI",31,3,57.2,4.37,0.3227706612,3.978,0.309211,0.177215,0.462025,0.329114,0.089286,0.118852,0.233607,13.400,22.800,24.100,91.70796599999998
110678499,"Montas, Frankie",MLB,2022,"NYY, OAK",24,24,130.1,3.94,0.3098848598,3.603,0.299435,0.242667,0.453333,0.213333,0.154545,0.064695,0.238447,19.900,23.900,33.600,91.12295429945164
47182,"Feliz, Neftali",MLB,2021,"LA, PHI",5,0,4.0,9.0,0.4084736842,6.373,0.307692,0.285714,0.357143,0.285714,0.2,0.052632,0.157895,11.800,22.000,42.600,87.29628590221868
111818950,"Ryan, Joe",AAA,2021,"MIN, TB",14,13,66.0,3.41,0.246024498,2.985,0.233083,0.122449,0.380952,0.326531,0.132353,0.048193,0.369478,15.500,30.200,30.000,90.917874
111816327,"Morel, Yohanse",A+,2022,"KC, TEX",31,0,43.2,5.98,0.3799090909,4.308,0.381679,0.205882,0.419118,0.286765,0.08,0.112676,0.230047,18.300,34.000,32.200,92.989622
111825623,"Rangel, Raul",Rk,2021,BAL,12,9,36.0,3.25,0.3158210526,3.152,0.315217,0.188889,0.533333,0.233333,0.173913,0.059211,0.296053,12.500,30.600,35.900,91.012755
111833576,"Ramos, Lenerd",Rk-,2021,NYM,19,3,28.1,6.35,0.3468562963,3.811,0.290698,0.292683,0.390244,0.268293,0.038462,0.118519,0.207407,4.800,28.700,27.900,90.4282621
111805369,"Sedlock, Cody",AAA,2022,"BAL, DET",18,12,68.1,5.66,0.3625590909,4.589,0.342246,0.213198,0.360406,0.309645,0.08642,0.116505,0.23301,19.100,28.400,27.700,90.584565
111816591,"Peralta, Luis",Rk,2021,PIT,9,7,29.0,3.41,0.3168354839,3.429,0.287879,0.136364,0.515152,0.257576,0.043478,0.145161,0.290323,12.100,25.000,22.500,87.92345
111801441,"McWilliams, Sam",AAA,2021,"NYM, SD",25,1,30.2,10.27,0.428555414,7.444,0.351351,0.268293,0.390244,0.304878,0.142857,0.221519,0.221519,19.500,31.700,23.700,90.66701359999999
111825690,"Linares, Diego",Rk-,2021,PHI,11,0,18.2,4.34,0.3213719512,3.532,0.290909,0.173913,0.326087,0.369565,0.043478,0.097561,0.207317,8.700,24.600,29.900,89.69221999999999
111823637,"Fulgencio, Orlando",Rk,2021,BAL,16,0,18.0,13.5,0.4635196262,7.402,0.351852,0.1875,0.5,0.208333,0.0,0.252336,0.158879,17.000,20.400,17.100,92.20424799999999
111827305,"Almonte, Marlyn",Rk-,2021,STL,17,0,18.1,6.38,0.4549457447,6.974,0.308824,0.242857,0.428571,0.257143,0.095238,0.145833,0.072917,10.100,15.500,26.100,89.69181600000002
111796570,"Newcomb, Sean",MLB,2022,"ATL, CHC",17,1,21.2,9.14,0.4202287037,6.765,0.359375,0.267606,0.352113,0.295775,0.230769,0.138889,0.212963,28.600,19.400,17.900,91.30260660435891
111805600,"Adams, Chance",Rk,2021,KC,5,3,5.2,6.35,0.423132,7.908,0.333333,0.2,0.6,0.2,1.0,0.04,0.36,33.300,28.000,34.500,90.38484400000004
110816099,"Ellis, Chris",MLB,2021,"BAL, TB",7,6,29.1,2.15,0.2882669421,4.599,0.227848,0.289157,0.301205,0.253012,0.090909,0.115702,0.190083,25.700,21.700,26.800,95.27240204571537
111802287,"De Los Santos, Enyel",MLB,2021,"PHI, PIT",33,0,35.1,6.37,0.389526506,4.878,0.368421,0.222222,0.398148,0.25,0.222222,0.104046,0.277457,24.600,26.300,28.500,88.12551159293072
111837393,"Vasquez, Hamlet",Rk-,2022,MIL,15,0,25.0,3.96,0.398664,3.903,0.379747,0.197531,0.481481,0.271605,0.0,0.128,0.168,2.500,25.900,23.500,82.95688
111815586,"Mills, Wyatt",AAA,2022,"KC, SEA",21,0,24.2,1.82,0.258196875,3.95,0.224138,0.15,0.533333,0.233333,0.105263,0.104167,0.270833,11.700,25.500,29.300,84.65245678961138
111815900,"De Geus, Brett",MLB,2021,"ARI, TEX",47,0,50.0,7.56,0.3835542373,5.005,0.35443,0.254545,0.521212,0.2,0.166667,0.105042,0.172269,13.800,17.200,24.700,92.33130981560974
111822682,"Frasso, Nick",A+,2022,"LA, TOR",5,5,16.2,1.08,0.1734066667,1.852,0.212121,0.088235,0.5,0.176471,0.071429,0.033333,0.4,5.900,36.900,44.800,87.17684799999999
111806301,"Luzardo, Jesus",MLB,2021,"MIA, OAK",25,18,95.1,6.61,0.3778237327,5.43,0.322097,0.255973,0.385666,0.283276,0.20202,0.10984,0.224256,21.600,28.500,27.900,92.35971206237598
111806497,"Castro, Kervin",AAA,2022,"CHC, SF",30,0,34.0,5.29,0.3661006289,5.936,0.311828,0.295918,0.357143,0.285714,0.121212,0.1625,0.2125,16.500,26.400,23.100,87.84438438913361
111808064,"Miliano, Michell",A+,2021,"PIT, SD",20,0,24.1,6.29,0.3872574803,6.013,0.33871,0.203125,0.390625,0.234375,0.04,0.23622,0.23622,17.500,25.500,20.500,91.10849879999999
111793476,"Gonzalez, Chi Chi",AAA,2022,"DET, MIN",13,9,58.0,4.19,0.3249384298,4.408,0.304348,0.178161,0.534483,0.195402,0.159091,0.090164,0.217213,14.900,23.300,28.100,91.95507409999999
111822939,"De Los Santos, Juan",Rk,2021,BAL,13,9,44.2,3.83,0.3733385787,3.515,0.357664,0.181034,0.551724,0.206897,0.032258,0.076142,0.182741,9.500,26.200,24.700,87.713032
111840586,"Moreta, Oscar",Rk-,2022,BAL,13,0,26.0,4.15,0.3754533333,3.467,0.318841,0.227273,0.393939,0.363636,0.08,0.125,0.25,7.200,32.100,29.500,84.551394
111829144,"Flores, Eiroon",Rk-,2021,TEX,5,3,21.2,1.66,0.31646,2.287,0.327273,0.314286,0.4,0.171429,0.0,0.070588,0.258824,8.300,26.100,33.900,83.14105599999999
110847502,"Wright, Mike",AAA,2022,"CWS, LA",16,12,53.2,4.53,0.3340659574,5.441,0.279503,0.14881,0.452381,0.309524,0.090909,0.122881,0.161017,12.600,19.100,28.900,87.90383636566864
111472043,"Williams, Taylor",AAA,2022,"SEA, SF",41,3,55.0,5.24,0.351526,4.322,0.367742,0.273292,0.42236,0.242236,0.104167,0.083665,0.247012,20.600,28.200,31.700,90.15506931983847
111792952,"Bard, Luke",AAA,2022,"NYY, TB",22,1,28.2,5.02,0.3319782609,6.338,0.212121,0.106667,0.333333,0.333333,0.214286,0.06087,0.269565,18.700,27.400,30.000,89.23126210000001
111839934,"De Leon, Luis",Rk-,2022,BAL,10,5,28.0,5.14,0.2617793103,1.404,0.296296,0.181818,0.618182,0.145455,0.0,0.110169,0.381356,1.900,46.300,39.000,82.170201
111818070,"Garabitos, Pablo",Rk,2021,MIL,10,0,15.0,2.4,0.2708440678,1.939,0.361111,0.25,0.4375,0.25,0.0,0.033898,0.322034,6.300,40.000,47.100,91.80832
109502461,"Lee, Zach",AAA,2021,"ARI, CIN",24,16,80.2,6.25,0.3776289973,6.35,0.3125,0.165468,0.435252,0.309353,0.160377,0.088949,0.16442,19.000,18.300,28.000,92.46553600000001
111498675,"Romano, Sal",MLB,2021,"CIN, MIL, NYY",19,0,25.0,6.12,0.3663189655,5.573,0.309524,0.235955,0.404494,0.303371,0.15625,0.09322,0.144068,15.800,15.800,22.500,94.3862036769886
111803360,"Francis, Bowden",AAA,2021,"MIL, TOR",21,20,111.2,3.95,0.3084155022,4.958,0.225806,0.203947,0.292763,0.338816,0.129252,0.093478,0.23913,16.400,26.000,26.200,91.07374840000001
111826399,"Sanchez, Roberto",Rk-,2022,NYM,14,0,18.0,2.0,0.3072417722,2.916,0.261905,0.076923,0.307692,0.461538,0.0,0.189873,0.265823,7.700,45.500,26.100,81.58757199999997
111332788,"Martin, Chris",MLB,2022,"CHC, LA",46,0,42.2,3.59,0.2989526012,2.719,0.336364,0.196581,0.487179,0.230769,0.166667,0.022989,0.310345,19.500,23.900,28.700,91.16892614110134
111843644,"Brito, Moises",Rk-,2022,"LA, TOR",16,3,40.1,1.79,0.2241832215,1.07,0.247525,0.244444,0.322222,0.288889,0.051282,0.006711,0.302013,3.100,23.200,40.800,81.82615799999999
40829,"Detwiler, Ross",MLB,2021,"MIA, SD",53,5,52.1,4.64,0.3309447368,4.785,0.263566,0.185714,0.392857,0.314286,0.172414,0.087336,0.270742,19.100,21.400,27.200,90.66187441242107
111842209,"Hernandez, Yoerys",Rk-,2022,PIT,14,0,33.0,3.82,0.2936179104,2.068,0.285714,0.193182,0.420455,0.295455,0.030303,0.059259,0.2,10.300,26.500,27.000,86.200975
111798271,"Cimber, Adam",MLB,2021,"MIA, TOR",72,0,71.2,2.26,0.2655868794,2.899,0.280952,0.199052,0.530806,0.175355,0.035088,0.055944,0.178322,13.400,20.100,28.200,91.33811077015736
111797071,"McKay, David",MLB,2022,"NYY, OAK, TB",4,0,6.2,6.75,0.371390625,5.885,0.291667,0.12,0.44,0.4,0.090909,0.125,0.09375,33.300,18.800,23.400,95.31248361892663
111357983,"Montgomery, Jordan",MLB,2022,"NYY, STL",26,26,145.1,3.28,0.2827022375,3.506,0.265356,0.24594,0.473318,0.215777,0.141593,0.046312,0.214408,17.400,26.400,34.600,91.24765022396117
111811163,"Junk, Janson",AA,2021,"ANA, NYY",19,17,93.0,2.81,0.2818773333,3.837,0.267782,0.14741,0.438247,0.318725,0.106796,0.072,0.258667,12.000,26.500,28.000,88.82309839999999
111800820,"Castillo, Diego",MLB,2021,"SEA, TB",61,0,58.1,2.78,0.26989869,3.664,0.244094,0.171429,0.5,0.242857,0.214286,0.072961,0.321888,17.300,31.100,33.600,93.12855742706668
111813757,"Sears, J.P.",MLB,2022,"NYY, OAK",11,6,43.1,2.28,0.2780916168,3.635,0.256,0.176923,0.453846,0.238462,0.065217,0.077381,0.154762,20.400,17.500,25.100,92.74782496687871
111818122,"Ruviera, Jose",Rk-,2022,CLE,14,0,20.2,6.1,0.438964486,6.841,0.295082,0.207547,0.528302,0.226415,0.071429,0.214953,0.11215,0.000,20.600,25.100,82.85711400000001
111826357,"Leal, Jemir",Rk-,2021,KC,12,5,23.1,5.01,0.4280172727,5.482,0.341772,0.243902,0.414634,0.243902,0.111111,0.118182,0.127273,6.100,19.700,22.400,87.27828600000001
31144,"Soria, Joakim",MLB,2021,"ARI, TOR",41,0,37.1,5.06,0.3470440252,4.131,0.33,0.28972,0.327103,0.271028,0.15,0.075472,0.251572,26.200,25.400,29.200,90.50546799360848
111828530,"Nunez, Juan",Rk,2022,"BAL, MIN",10,8,35.2,4.54,0.3359798742,2.189,0.372093,0.223404,0.393617,0.287234,0.117647,0.069182,0.352201,18.300,32.700,32.800,92.93614199999998
111837228,"Orellana, Douglas",Rk-,2021,NYM,17,0,19.0,8.05,0.4685405941,7.211,0.333333,0.285714,0.464286,0.196429,0.153846,0.196078,0.137255,0.000,24.100,16.400,85.44649449999999
111800277,"Davis, Austin",MLB,2021,"BOS, PIT",29,0,26.1,5.13,0.3164686957,4.274,0.277778,0.184211,0.460526,0.210526,0.148148,0.102564,0.239316,18.200,23.400,25.700,89.46906723928623
111808547,"Ramirez, Yohan",MLB,2022,"CLE, PIT, SEA",17,0,21.1,5.91,0.3629265306,5.657,0.278689,0.272727,0.378788,0.212121,0.142857,0.14,0.18,18.700,23.400,24.500,91.43700635642367
111842691,"Sevelen, Kenebell",Rk-,2022,COL,10,0,11.0,9.0,0.4843765625,4.946,0.459459,0.285714,0.571429,0.142857,1.0,0.125,0.203125,0.000,37.500,24.500,85.27011999999999
111822773,"Chavez, Jesus",Rk,2021,BAL,11,3,24.2,6.93,0.3797565217,3.818,0.375,0.184615,0.415385,0.307692,0.076923,0.121739,0.278261,7.700,37.500,27.800,89.95735199999999
110816483,"Edwards Jr., Carl",MLB,2021,"ATL, TOR",7,0,5.2,11.12,0.5237064516,9.55,0.421053,0.227273,0.227273,0.409091,0.25,0.096774,0.193548,25.000,28.300,23.800,95.9501602198015
111498299,"Rios, Yacksel",MLB,2021,"BOS, SEA",23,0,27.1,4.28,0.3076175439,4.921,0.214286,0.191781,0.410959,0.260274,0.103448,0.140351,0.201754,19.000,26.000,24.900,93.09724258366226
111801749,"Toussaint, Touki",AAA,2022,"ANA, ATL",16,11,49.2,5.8,0.3659157895,5.574,0.309524,0.251852,0.488889,0.207407,0.235294,0.135965,0.25,20.100,27.700,25.300,94.22746233258513
111806957,"Gambrell, Grant",A+,2021,"BOS, KC",13,13,55.1,6.02,0.3641330677,6.192,0.299363,0.231214,0.445087,0.242775,0.245283,0.083333,0.222222,19.200,25.200,31.800,94.584922
111792721,"Goudeau, Ashton",MLB,2021,"CIN, COL",16,1,34.1,4.19,0.2986933333,4.754,0.208333,0.165049,0.504854,0.262136,0.129032,0.120567,0.156028,13.100,17.900,27.700,90.16494010770757
111819546,"Tyler, Kyle",AAA,2022,"SD, SF",19,2,25.1,5.68,0.3354955752,6.038,0.245283,0.172414,0.5,0.224138,0.222222,0.19469,0.292035,8.800,30.700,24.700,85.73970194729696
111498240,"Devenski, Chris",AAA,2022,"ARI, PHI",7,0,8.1,7.56,0.3844441176,8.381,0.222222,0.272727,0.318182,0.227273,0.444444,0.058824,0.294118,27.300,31.300,33.300,92.92440416102423
111840364,"Lira, Moises",Rk-,2022,ARI,12,11,40.0,2.93,0.3426051136,4.258,0.254098,0.193548,0.370968,0.395161,0.056604,0.119318,0.142045,11.200,22.600,25.900,88.09240700000001
111498433,"Tropeano, Nick",AAA,2021,"LA, NYM, SF",17,9,46.1,3.69,0.3377801932,4.76,0.314516,0.198473,0.366412,0.328244,0.090909,0.114833,0.244019,18.600,32.800,33.300,89.75070109999999
111815679,"Peacock, Matt",MLB,2022,"ARI, KC",9,0,10.0,5.4,0.3254,4.382,0.314286,0.243243,0.594595,0.108108,0.2,0.086957,0.130435,23.300,20.400,25.600,92.95009472037842
111805598,"Hackimer, Tom",AAA,2021,"MIN, NYM",21,0,19.2,5.95,0.3958579439,7.692,0.25,0.261905,0.5,0.166667,0.2,0.271028,0.252336,4.800,26.500,18.300,83.02415830000001
111839788,"Cardoza, Richard",Rk-,2022,NYM,15,1,18.2,6.75,0.354627957,3.976,0.304348,0.333333,0.25,0.416667,0.0,0.215054,0.247312,16.700,46.700,15.400,79.340925
111806070,"Gaither, Ray",Rk,2022,HOU,3,3,6.0,4.5,0.3154125,3.278,0.307692,0.5,0.5,0.0,,0.041667,0.333333,0.000,57.100,13.000,86.6117864
111805537,"Flaa, Jay",MLB,2021,"ATL, BAL",2,0,2.2,13.5,0.5491153846,14.037,0.2,0.0,0.428571,0.428571,0.5,0.230769,0.230769,14.300,39.200,20.700,88.7551682548175
111832437,"Florentino, Dianyer",Rk-,2022,TEX,22,0,32.0,1.41,0.2770170543,2.239,0.25,0.169014,0.338028,0.267606,0.030303,0.107692,0.3,5.700,32.300,24.000,80.79562
111838145,"Rodriguez, David",Rk-,2022,KC,13,0,24.0,3.0,0.342089899,3.458,0.275362,0.238806,0.477612,0.223881,0.111111,0.068627,0.186275,9.000,21.300,29.200,87.05262
111813422,"Mendez, Adrian",Rk,2021,PIT,12,0,18.0,8.0,0.4466293478,4.958,0.421053,0.296296,0.277778,0.296296,0.043478,0.163043,0.184783,18.500,20.800,17.800,91.72607799999997
111804917,"Davis, Noah",A+,2021,"CIN, COL",19,19,100.0,3.6,0.3038521531,4.229,0.28,0.171756,0.423664,0.278626,0.06,0.102381,0.252381,13.200,29.100,22.100,91.22327780000002
111840644,"Salgado, Edinson",Rk-,2022,KC,10,0,17.0,11.12,0.4583632653,5.877,0.392857,0.169492,0.491525,0.20339,0.105263,0.183673,0.183673,8.500,32.500,30.700,84.029945
111824876,"Acosta, Enmanuel",Rk,2022,ARI,7,0,6.0,3.0,0.430428125,4.558,0.470588,0.055556,0.611111,0.333333,0.166667,0.125,0.28125,5.300,31.700,23.000,87.535593
111839220,"Hernandez, Wilkerson",Rk-,2022,LA,10,0,10.2,8.44,0.4905339623,8.677,0.264706,0.297297,0.324324,0.297297,0.230769,0.111111,0.092593,16.200,23.300,22.200,85.11594199999999
111839745,"Romero, Alfredo",Rk-,2022,CHC,8,3,23.0,3.52,0.3184102041,4.148,0.178571,0.169492,0.389831,0.237288,0.115385,0.132653,0.244898,8.500,29.400,28.100,87.995872
110294040,"Markel, Parker",AAA,2022,"CWS, OAK",40,0,39.0,5.77,0.3618292818,5.488,0.333333,0.163265,0.397959,0.336735,0.166667,0.153846,0.302198,16.500,32.800,25.500,88.93297115788445
111840556,"Aviles, Edgar",Rk-,2022,LA,17,0,24.1,5.18,0.3667309091,4.925,0.212121,0.177419,0.435484,0.306452,0.125,0.154545,0.190909,3.200,26.500,30.500,88.178062
111801568,"St. John, Locke",AAA,2022,"CHC, NYM",28,0,41.1,4.57,0.3442224599,5.558,0.243243,0.152542,0.381356,0.330508,0.09434,0.126316,0.205263,16.400,28.800,26.200,91.13249819999999
111829632,"De Jesus, Dary",Rk-,2021,KC,7,0,12.1,6.57,0.3516321429,2.4,0.384615,0.26087,0.347826,0.26087,0.0,0.178571,0.357143,0.000,38.200,22.800,88.314426
111843313,"Camacho, Miguel",Rk-,2022,ARI,12,0,15.1,6.46,0.3507042254,3.496,0.333333,0.146341,0.585366,0.243902,0.0,0.098592,0.15493,7.300,22.900,18.200,86.27781900000002
111836974,"Sosa, Yenfri",Rk-,2022,KC,12,0,23.0,3.91,0.3769875,2.496,0.359375,0.171875,0.46875,0.28125,0.043478,0.114286,0.257143,6.200,23.200,29.300,79.11963200000001
111818825,"Avila, Luinder",Rk,2021,KC,8,4,31.2,5.12,0.3182418605,4.809,0.231707,0.1,0.55,0.283333,0.142857,0.085271,0.209302,11.700,31.700,22.900,93.22783399999999
111833597,"Baptist, Ricardo",Rk-,2021,NYM,15,2,11.2,7.71,0.3996825397,7.239,0.166667,0.166667,0.444444,0.333333,0.0,0.349206,0.222222,0.000,37.500,15.000,81.76287
111825622,"Berroa, Johan",Rk,2021,BAL,7,0,7.1,17.18,0.5406367347,7.655,0.461538,0.157895,0.421053,0.315789,0.0,0.28,0.16,11.100,38.600,16.700,81.91872500000004
111839749,"Santana, Adrian",Rk-,2022,CHC,10,0,14.0,4.5,0.389,3.869,0.326531,0.173913,0.413043,0.26087,0.0,0.157143,0.128571,4.300,19.300,25.700,87.275826
111844213,"Louis, Gregori",Rk-,2022,NYM,13,0,15.1,3.52,0.3686955224,2.583,0.375,0.318182,0.363636,0.272727,0.285714,0.104478,0.373134,13.600,40.500,21.400,88.177605
111798066,"Pruitt, Austin",AAA,2021,"HOU, MIA",13,2,17.1,4.15,0.294143662,3.787,0.291667,0.22,0.48,0.24,0.133333,0.056338,0.239437,8.000,25.200,43.400,89.1844488
111799133,"Oviedo, Johan",AAA,2022,"PIT, STL",15,14,61.1,4.7,0.3402061776,5.874,0.246667,0.163636,0.448485,0.284848,0.222222,0.100386,0.247104,15.200,25.200,26.500,90.998248
111819383,"Gonzalez, Saul",A,2022,"CHC, NYM",19,2,37.2,3.58,0.3290578616,2.984,0.368421,0.270833,0.489583,0.197917,0.043478,0.100629,0.283019,14.600,31.500,23.200,88.4846542621356
111796101,"Bickford, Phil",MLB,2021,"LA, MIL",57,0,51.1,2.81,0.266537,3.474,0.243697,0.1875,0.460938,0.25,0.162791,0.091787,0.285024,19.900,26.400,27.500,90.87706100314983
109503831,"Banuelos, Manny",MLB,2022,"NYY, PIT",24,0,29.0,3.72,0.2840909091,3.092,0.289474,0.189873,0.556962,0.189873,0.055556,0.121951,0.243902,10.800,26.800,29.600,90.19204740453378
111499920,"Mella, Keury",AAA,2021,"ARI, PIT",36,0,48.0,5.44,0.3343971698,4.616,0.315385,0.165468,0.503597,0.258993,0.139535,0.099057,0.245283,18.400,25.800,28.600,94.65420199999998
36000,"Swarzak, Anthony",MLB,2021,"ARI, KC",13,0,12.1,9.49,0.4561428571,6.415,0.390244,0.413043,0.282609,0.23913,0.307692,0.017857,0.160714,24.600,17.900,24.000,92.44068759567932
110678241,"Wojciechowski, Asher",AAA,2021,"NYY, SEA",9,8,29.2,5.76,0.3586265152,3.303,0.438356,0.376623,0.285714,0.233766,0.12,0.082707,0.330827,17.100,32.300,35.600,92.45777999999999
111842718,"Gonzalez, Charbel",Rk-,2022,CHC,9,1,15.2,6.32,0.4815674699,8.072,0.25,0.205128,0.333333,0.307692,0.166667,0.313253,0.204819,17.900,35.900,18.700,94.40017600000004
111842212,"Oviedo, Adolfo",Rk-,2022,PIT,12,10,35.1,4.33,0.3779339506,3.092,0.333333,0.19697,0.424242,0.242424,0.08,0.08642,0.191358,9.100,28.000,28.200,88.259257
111796972,"Waddell, Brandon",AAA,2021,"BAL, STL",11,0,13.1,2.03,0.3274148148,3.169,0.342105,0.282051,0.358974,0.282051,0.071429,0.055556,0.222222,12.800,29.400,29.000,92.68484199999999
111821558,"Kalich, Kasey",A+,2021,"ATL, KC",34,0,50.0,3.6,0.3527781659,3.972,0.366197,0.172185,0.430464,0.331126,0.068966,0.1,0.252174,13.700,30.100,29.700,93.189123
111809375,"Capellan, Delvin",Rk,2021,KC,3,3,3.2,9.82,0.5070823529,8.854,0.444444,0.1,0.6,0.2,0.666667,0.058824,0.294118,27.300,33.300,14.900,89.738826
111826071,"Richmond, Nick",Rk,2021,DET,16,0,21.1,8.86,0.4446946429,7.697,0.314286,0.206897,0.517241,0.189655,0.25,0.166667,0.131579,8.600,22.600,23.600,88.69062
111813526,"Dominguez, Justino",Rk-,2022,TB,11,0,17.1,3.63,0.3246375,2.583,0.3,0.225,0.375,0.3,0.0,0.1875,0.3,5.000,28.800,30.300,85.58461000000003
111828808,"Rodriguez, Yerlin",Rk,2021,MIL,11,9,37.1,6.75,0.4052100559,4.851,0.390805,0.318681,0.274725,0.285714,0.083333,0.188889,0.294444,15.600,36.900,23.300,91.964677
51878,"Walden, Marcus",AAA,2021,"BOS, CHC",38,3,57.1,4.87,0.3693923664,4.592,0.354651,0.184783,0.570652,0.201087,0.214286,0.087121,0.219697,16.000,22.900,28.300,94.42361600000004
