"ID","NAME","YEAR","LVL","PITCH_TYPE","LVA"
"111840491","Hernandez, Maikel",2022,Rk-,Changeup,
"111837549","Cande, Jarrod",2022,A,Changeup,5.07110638298
"111837631","Mikulski, Matt",2022,A,Fastball,4.98030894309
"111837534","Steinmetz, Jacob",2022,Rk,Curveball,
"110622061","Gonzales, Marco",2022,MLB,Cutter,
"111821878","Gomez, Yonathan",2022,Rk-,Fastball,
"111820206","Monegro, Roberto",2022,Rk,Slider,
"111792211","Floro, Dylan",2022,MLB,Slider,5.04448000000
"111820119","Sierra, Diomede",2022,A,Changeup,4.60033333333
"111826284","Pena, Adrian",2022,Rk,Fastball,
"111813414","Wallace, Chase",2022,A+,Sinker,4.82040760870
"111824709","Ueckert, Cayne",2022,AAA,Slider,4.69099644128
"111804917","Davis, Noah",2022,AA,Slider,4.80300751880
"111801550","Brigham, Jeff",2022,AAA,Fastball,5.02939313984
"111809011","Snead, Kirby",2022,MLB,Slider,5.13364864865
"111810699","Detmers, Reid",2022,MLB,Fastball,5.00335031847
"111804820","Workman, Blake",2022,AAA,Fastball,5.25420886076
"111807345","Puckett, AJ",2022,AA,Slider,4.94921052632
"111828208","Urena, Dielmon",2022,Rk-,Fastball,
"111823694","Garabitos, Natanael",2022,A,Slider,4.83764705882
"111821525","Lopez, Oliver",2022,Rk-,Changeup,
"111833685","Maldonado, Gerelmi",2022,Rk,Slider,
"111832052","Moron, Raynel",2022,Rk-,Fastball,
"111816743","Nunez, Luis",2022,Rk,Cutter,
"111819821","Kochanowicz, Jack",2022,A,Fastball,5.05413284133
"76120568","Scherzer, Max",2022,AA,Changeup,4.96125000000
"111805158","Paredes, Enoli",2022,AAA,Slider,4.95113725490
"111815904","Carlson, Sam",2022,A,Slider,4.80926892950
"111829684","Barnes, Zach",2022,A,Fastball,4.76162055336
"111821339","Abeyta, Blane",2022,A+,Sinker,4.79199004975
"111798418","Martin, Corbin",2022,AAA,Changeup,4.96833333333
"111798558","Fry, Paul",2022,AAA,Slider,4.76285714286
"111798312","McClure, Kade",2022,AAA,Slider,5.10989189189
"111819352","Nunez, Andres",2021,AA,Sinker,4.95713270142
"111810732","Tabor, Matt",2021,A+,Changeup,5.07750000000
"111816020","McCarty, Kirk",2021,AAA,Slider,5.16615711253
"76119331","Strickland, Hunter",2021,MLB,Fastball,4.94576540755
"111807733","Ocampo, Carlos",2021,A,Fastball,4.77983228512
"111806907","Jimenez, Dany",2021,AAA,Fastball,4.81457044674
"111813761","Givin, Matthew",2021,A,Fastball,4.96384778013
"111792367","Sewald, Paul",2021,MLB,Slider,5.05790393013
"111816711","Castaneda, Victor",2021,A+,Fastball,4.97288461538
"111764460","Buehler, Walker",2021,MLB,Curveball,4.85903614458
"111815690","Faucher, Calvin",2021,AA,Sinker,5.03231759657
"111798016","Hughes, Brandon",2021,A+,Changeup,4.73227272727
"110294659","Ramos, A.J.",2021,AAA,Changeup,4.84105769231
"111806684","Mota, Juan",2021,AA,Fastball,4.81862204724
"111812040","Perez, Ramon",2021,A,Sinker,4.80054794521
"111797044","Anderson, Tanner",2021,AAA,Fastball,5.04284090909
"111831877","Pena, Jeison",2022,Rk,Slider,
"110294439","Giles, Ken",2022,AAA,Fastball,4.84489361702
"111802174","Bush, Nick",2022,AA,Fastball,4.94713958810
"111799919","Scott, Tanner",2022,MLB,Slider,4.85555228277
"111825112","Prizina, Jake",2022,A+,Curveball,4.79877192982
"111824454","Greene, Zachary",2022,AAA,Changeup,5.04602272727
"111807022","Soriano, George",2022,AAA,Slider,4.80761589404
"111819856","Walker, Ryan",2022,AA,Sinker,4.77409921671
"109502218","Cole, Gerrit",2022,MLB,Fastball,4.98103837472
"111828336","Fransua, Victor",2022,Rk-,Fastball,
"111828390","Restituyo, Brayan",2022,Rk,Fastball,
"111831738","Francisca, Elchero",2022,Rk,Changeup,
"111825376","Almanzar, Elian",2022,Rk,Fastball,
"111840504","Garza, Angel",2022,Rk-,Changeup,
"111812219","Stringer, Cole",2022,Rk,Slider,
"111842353","De La Cruz, Ruben",2022,Rk-,Changeup,
"111825027","Roby, TK",2022,A+,Changeup,4.87482905983
"111815318","Ogando, Gerald",2022,A+,Slider,4.73863636364
"111823128","Kravetz, Evan",2022,A+,Fastball,4.80898823529
"111824477","Robberse, Sem",2022,A+,Fastball,5.05130769231
"111805984","Saucedo, Tayler",2022,AAA,Fastball,4.76347826087
"111837444","Chirinos, Amilcar",2022,Rk-,Fastball,
"111805438","Bueno, Hever",2022,AAA,Slider,4.94600550964
"111831514","King, Haydn",2022,Rk,Fastball,
"111800738","Swanson, Erik",2022,MLB,Splitter,
"111817028","Cobos, Franny",2022,A+,Slider,4.77881081081
"111818347","Henriquez, Nolberto",2022,Rk,Slider,
"111825482","Dalquist, Andrew",2022,A+,Curveball,4.99482185273
"111837403","Alvarez, Andrew",2022,A,Slider,4.97048148148
"111825480","Roth, Houston",2022,A+,Changeup,5.04316091954
"111825122","Schultz, Paxton",2022,AA,Slider,4.94935251799
"111819327","Maciejewski, Josh",2022,AA,Fastball,5.07407894737
"111823932","Medina, Oswald",2022,Rk,Changeup,
"111811567","Morales, Karlos",2022,A,Slider,4.85387755102
"111843622","Teller, Brent",2022,Rk,Fastball,
"111833775","Marcano, Carlos",2022,A,Changeup,4.89211111111
"111829813","Pina, Junior",2022,Rk,Fastball,
"111806190","Kent, Matt",2022,AAA,Curveball,5.01670731707
"111806127","Harris, Hobie",2022,AAA,Splitter,4.96640000000
"111837408","Hermann, Sean",2022,Rk,Cutter,
"111809491","Estrada, Jeremiah",2022,AA,Fastball,4.98872037915
"111819379","Munoz, Roddery",2022,A+,Changeup,4.95487603306
"111818735","Catalina, Neraldo",2022,A,Sinker,4.58700460829
"111837283","Spain, Dylan",2022,A+,Slider,5.07243816254
"111813422","Mendez, Adrian",2022,Rk,Curveball,
"111816528","Cruz, Omar",2022,AA,Curveball,4.88303571429
"111833310","Rojas, Gimy",2022,Rk-,Curveball,
"111825480","Roth, Houston",2022,A+,Fastball,4.95150000000
"111841395","Figuereo, Manuel",2022,Rk-,Changeup,
"110691646","Adleman, Timothy",2022,AAA,Changeup,5.11530172414
"111766891","Beckman, Cody",2021,AA,Fastball,4.87953191489
"111801499","Blackham, Matt",2021,AAA,Changeup,4.88543478261
"111818135","Green, Josh",2021,AAA,Slider,4.97391459075
"111796898","Megill, Tylor",2021,AA,Fastball,5.07779264214
"111815667","Battenfield, Blake",2021,AA,Curveball,5.32729357798
"111793316","Lopez, Pablo",2021,MLB,Changeup,5.13676524954
"111498176","Bassitt, Chris",2021,MLB,Sinker,5.13112676056
"603","Holland, Derek",2021,AAA,Slider,4.69062500000
"111806568","Rosso, Ramon",2021,AAA,Fastball,4.89573378840
"111811147","Withers, Brandon",2021,A+,Sinker,4.99968468468
"111808062","Taveras, Diosmerky",2021,A,Slider,4.84316109422
"111823460","Gomez, Cesar",2021,A,Curveball,5.15944134078
"111800322","Williams, Ronnie",2021,AA,Curveball,4.94364130435
"111822935","DiValerio, Jordan",2021,A,Curveball,4.97428571429
"111499456","Senzatela, Antonio",2021,MLB,Changeup,5.02322368421
"76119380","Diekman, Jake",2021,MLB,Slider,4.80759103641
"111811683","Cosgrove, Tom",2021,AA,Fastball,5.06293233083
"111819982","Ruff, Mike",2021,A,Curveball,5.06982832618
"111803375","Pantoja, Yorvin",2021,A+,Slider,5.06839869281
"111825508","Flowers III, JC",2021,A,Fastball,5.16956834532
"111801812","Osnowitz, Mitchell",2021,AA,Slider,4.92732510288
"111817761","Mateo, Oliver",2021,A,Fastball,4.60749425287
"111781317","Lamet, Dinelson",2021,MLB,Fastball,5.02128767123
"3294","Warren, Adam",2021,AAA,Curveball,5.19000000000
"111832052","Moron, Raynel",2022,Rk-,Changeup,
"111833577","Polanco, Elvis",2022,Rk,Slider,
"111817960","Leahy, Kyle",2022,AA,Curveball,4.93343971631
"111816679","Woods Richardson, Simeon",2021,AA,Curveball,4.97572368421
"111806074","Heasley, Jon",2021,AA,Fastball,4.95726203209
"111807250","Skubal, Tarik",2021,MLB,Curveball,4.91819767442
"37571","Chacin, Jhoulys",2021,MLB,Sinker,4.95300595238
"3555","Milone, Tommy",2021,MLB,Fastball,5.07786666667
"111801065","Webb, Logan",2021,MLB,Sinker,5.14350710900
"111798376","Reed, Cody",2021,MLB,Slider,5.09200000000
"111807584","Civale, Aaron",2021,MLB,Curveball,5.24367741935
"110678616","Chapman, Aroldis",2021,MLB,Slider,5.06656716418
"111781097","Williams, Trevor",2021,MLB,Sinker,4.99872222222
"111793075","Flexen, Christopher",2021,MLB,Cutter,
"111803390","Hicks, Jordan",2021,MLB,Slider,4.76892857143
"111499395","Marquez, German",2021,MLB,Slider,4.96356840621
"111344840","Montero, Rafael",2021,MLB,Fastball,5.06330033003
"111792229","Steckenrider, Drew",2021,MLB,Fastball,5.10630075188
"109502511","Hand, Brad",2021,MLB,Fastball,4.99647321429
"110691800","Treinen, Blake",2021,MLB,Cutter,4.60000000000
"111498727","Glasnow, Tyler",2021,MLB,Slider,4.90820689655
"111802324","Fedde, Erick",2021,MLB,Slider,5.11539964476
"111781171","Dunning, Dane",2021,MLB,Sinker,5.01000991080
"111799467","Steele, Justin",2021,MLB,Slider,4.97320754717
"110294440","Sanchez, Aaron",2021,MLB,Fastball,5.04310344828
"1897","Cahill, Trevor",2021,MLB,Slider,5.21336065574
"76119195","Kimbrel, Craig",2021,MLB,Curveball,4.85778054863
"111792534","Castillo, Luis",2021,MLB,Fastball,5.05697881828
"109503886","Phelps, David",2021,MLB,Curveball,5.17520833333
"31274","Strop, Pedro",2021,MLB,Cutter,
"52868","Guerra, Deolis",2021,MLB,Cutter,
"52101","Morton, Charlie",2021,MLB,Curveball,4.93717153285
"110980004","Gray, Jon",2021,MLB,Changeup,5.07230769231
"111833249","Arihara, Kohei",2021,MLB,Cutter,
"25600","Perez, Oliver",2021,MLB,Slider,5.47000000000
"109503831","Banuelos, Manny",2022,MLB,Changeup,4.75053571429
"111793475","Alexander, Tyler",2022,MLB,Changeup,5.12569892473
"111820071","Alvarado, Wilgenis",2022,A,Slider,4.97254794521
"111840344","Gonzalez, Edwin",2022,Rk-,Fastball,
"111811104","Nail, Brendan",2022,AA,Slider,4.92121387283
"111833641","Hernandez, Luigi",2022,Rk,Slider,
"52920","Harvey, Matt",2022,AAA,Changeup,5.05720000000
"29371","Sanchez, Anibal",2022,AAA,Changeup,4.96603773585
"111816643","Vitriago, Daniel",2022,Rk,Slider,
"111799709","Perez, Franklin",2022,Rk,Changeup,
"111800062","Norwood, James",2022,AAA,Splitter,
"111829440","Dilone, Julio",2022,Rk,Slider,
"111815152","Rosario, Jerming",2022,A,Changeup,4.73615079365
"111803475","Helvey, Clay",2022,AA,Fastball,4.85450000000
"111829194","Black, Grant",2022,AAA,Changeup,5.12915384615
"111799282","Johnston, Kyle",2022,AAA,Fastball,5.03184210526
"111820326","Byrne, Michael",2022,AA,Cutter,5.37153846154
"111822142","Del Pozo, Gustavo",2022,Rk,Fastball,
"111796051","Bowden, Ben",2022,AAA,Slider,4.97464788732
"111823077","Nodal, Jose",2022,Rk,Slider,
"111806148","Ragans, Cole",2022,AAA,Changeup,5.04575000000
"111837167","Geraldo, Jose",2022,Rk,Fastball,
"111843151","Larsen, Dillon",2022,A+,Fastball,4.75919028340
"111837465","Carter, Irv",2022,Rk,Slider,
"111815726","Pardinho, Eric",2022,A,Slider,4.70945945946
"111793147","Hudson, Dakota",2022,MLB,Slider,4.91458483755
"111820142","Lugo, Rito",2022,A+,Fastball,5.10885245902
"111811561","Hancock, Emerson",2022,AA,Fastball,5.11789173789
"111818942","Meza, Carlos",2022,A,Fastball,4.91800505051
"111840258","Sanchez, Denison",2022,Rk-,Slider,
"111833530","Salazar, Grabiel",2022,Rk-,Fastball,
"111810842","Montero, Keider",2022,A+,Fastball,4.97662568306
"111810830","McDowell, Theo",2022,A+,Curveball,4.75271523179
"111803411","Woodford, Jake",2022,AAA,Slider,4.90923611111
"111817345","Cruz, Jesus",2022,Rk,Slider,
"41987","Kershaw, Clayton",2022,MLB,Fastball,4.97439834025
"111795909","Trivino, Lou",2022,MLB,Sinker,5.05293877551
"111828339","Castillo, Yhonkervix",2022,Rk-,Curveball,
"111817475","Molero, Jeremy",2022,Rk,Fastball,
"109501085","Peacock, Brad",2022,AAA,Fastball,5.02935714286
"111357983","Montgomery, Jordan",2022,MLB,Changeup,5.12253968254
"111822724","Ralston, Jack",2022,A,Splitter,
"111816319","Jaquez, Ernesto",2022,A+,Fastball,4.86602015113
"111831274","Gayman, Myles",2022,A+,Fastball,5.04977272727
"111820252","Barbosa, Gabriel",2022,Rk,Cutter,
"111805896","Gibaut, Ian",2022,MLB,Fastball,4.90802139037
"111812177","Pena, Miguel",2022,A,Sinker,4.54174107143
"111825539","Rudecindo, Isaac",2022,Rk-,Fastball,
"111840481","Ramos, Geudis",2022,Rk-,Slider,
"111816935","Hernandez, Aaron",2022,AA,Fastball,4.97325670498
"111803426","Thornton, Trent",2022,AAA,Slider,5.24804878049
"111816606","Santana, Martin",2022,A,Fastball,4.78618717504
"111809047","Otanez, Michel",2022,AAA,Slider,4.77139344262
"111799445","Rasmussen, Drew",2022,MLB,Curveball,4.92537500000
"111822587","Mayer, Gunner",2022,A,Changeup,4.54395348837
"111837275","Mills, Zane",2022,A+,Fastball,5.04583783784
"111811211","Leasher, Aaron",2022,AAA,Changeup,4.96661807580
"111766095","Rodriguez, Jefry",2022,AAA,Changeup,4.87083333333
"111835719","Silverio, Phili",2022,Rk,Sinker,
"111843629","Escalante, Estarlin",2022,Rk-,Slider,
"111837330","Delabio, Jacob",2022,A,Curveball,4.69147540984
"111819625","Barrios, Orlando",2022,Rk,Curveball,
"111837459","Garnett, Tristan",2022,A,Cutter,2.00000000000
"111687985","Finnegan, Brandon",2022,AAA,Slider,4.76184397163
"111811110","Ort, Kaleb",2022,MLB,Fastball,4.98070270270
"111815800","Vela, Noel",2022,A+,Curveball,4.67604597701
"111816591","Peralta, Luis",2022,A,Fastball,4.83130500759
"111808183","Winn, Keaton",2022,A+,Splitter,
"111811614","Pettway, Zachary",2022,A,Fastball,5.06144927536
"111809613","Lindow, Ethan",2022,AA,Changeup,4.98594405594
"111805683","Fairbanks, Peter",2022,MLB,Fastball,5.03059322034
"111825475","McAvene, Michael",2022,A+,Slider,4.33156862745
"111825401","Murphy, Chris",2022,AAA,Curveball,4.89911290323
"111805029","Ward, Thad",2022,A,Slider,4.84789473684
"111824880","Smith, Ryan",2022,AAA,Slider,5.15962450593
"111806632","Cronin, Matt",2022,AAA,Fastball,4.94432258065
"111817128","Galue, Over",2022,A,Changeup,4.78911764706
"111766751","Wade, Konner",2022,AAA,Slider,5.10654135338
"111813732","Ashby, Aaron",2022,MLB,Slider,4.80609657948
"111781453","Jones, Connor",2022,AA,Sinker,4.83475000000
"111831272","Acton, Garrett",2022,AAA,Changeup,4.76250000000
"111794985","Rucker, Michael",2022,AAA,Changeup,4.87074074074
"111817551","Varland, Gus",2022,AA,Changeup,4.70321839080
"111801964","Perez, Hector",2022,A,Fastball,4.84925531915
"111825681","Basabe, Eric",2022,Rk-,Curveball,
"111827851","Vernon, Austin",2022,A,Slider,4.96509433962
"924","Verlander, Justin",2022,MLB,Slider,5.15804724409
"111818484","Tavarez, Sammy",2022,A+,Changeup,4.82098360656
"111802073","Huang, Wei-Chieh",2022,AAA,Curveball,4.92393700787
"111825470","Theriot, Brayden",2022,A,Changeup,4.97000000000
"53382","Espino, Paolo",2022,MLB,Fastball,5.00727910238
"111816920","Perez, Wilber",2022,A+,Fastball,4.71374493927
"111815771","Conley, Bryce",2022,AA,Slider,4.72087336245
"111825121","Wynne, Randy",2022,AAA,Fastball,5.14780788177
"111792673","Newberry, Jake",2022,AAA,Changeup,4.96425925926
"111792887","McCullers Jr., Lance",2021,MLB,Cutter,
"111806539","Alvarez, Yadier",2022,AAA,Slider,4.73513966480
"111840505","Valdez, Yoan",2022,Rk-,Fastball,
"111837799","Kindreich, Larson",2022,A+,Fastball,4.65916666667
"111837333","Carver, Ross",2022,A+,Fastball,5.02131410256
"111840598","Espinosa, Carlos",2022,Rk,Fastball,
"111841565","Bello, Juan",2022,Rk-,Curveball,
"111818918","Lasko, Justin",2022,AA,Fastball,5.05189189189
"111805057","McGee, Easton",2022,AAA,Cutter,5.28333333333
"111821725","Ford, Kasey",2022,A,Slider,4.79130136986
"111811127","Zimmermann, Bruce",2022,MLB,Fastball,5.11791139241
"111818011","Brettell, Mike",2022,AA,Sinker,5.01004385965
"111818049","Holba, Chris",2022,A,Fastball,4.86593220339
"111807419","Hollowell, Gavin",2022,AA,Sinker,4.93450381679
"111837127","Polimir, Edwar",2022,Rk-,Fastball,
"111808801","Bryant, Garrison",2022,A+,Changeup,5.08917525773
"111803402","Bates, Solomon",2022,AA,Changeup,4.78275000000
"111819287","Almonte, Jonathan",2022,Rk-,Slider,
"111819946","Killgore, Keylan",2022,A,Fastball,5.03611111111
"110295555","Kelly, Michael",2022,AAA,Fastball,4.97950724638
"111841882","Gowen, Jack",2022,Rk,Curveball,
"111845399","Perez, Adonys",2022,Rk-,Fastball,
"111842362","Hernandez, Evelio",2022,Rk-,Fastball,
"111792141","Stripling, Ross",2022,MLB,Sinker,5.01603603604
"111819162","Nahas, Joseph",2022,A+,Slider,4.72445887446
"111828524","McDermott, Chayce",2022,AA,Slider,4.77965116279
"111837730","Anderson, Jack",2022,A+,Slider,4.99524752475
"111812288","Alcantara, Adrian",2022,A+,Fastball,5.02974683544
"111819360","Goddard, Jackson",2022,A+,Fastball,4.93721115538
"111806726","Tortosa, Cristhian",2022,A,Fastball,4.82944289694
"111805068","Gowdy, Kevin",2022,AA,Slider,4.79672340426
"111818663","Navarro, Edgar",2022,AA,Slider,4.75202702703
"111844782","Taylor, Evan",2022,A,Sinker,4.66402439024
"111805442","Adon, Melvin",2022,AA,Sinker,4.65166666667
"111808631","Cellucci, Brendan",2022,A+,Cutter,4.96636363636
"111837960","Kemlage, Joe",2022,A,Slider,4.78024390244
"111825112","Prizina, Jake",2022,AA,Changeup,5.05569892473
"111844935","Hoffman, Tyler",2022,Rk,Slider,
"111806755","Curry, Xzavion",2022,AAA,Curveball,4.89000000000
"111815381","Pimentel, Yoscar",2022,Rk,Fastball,
"111839528","Landry, Nathan",2022,Rk,Fastball,
"111799897","Honeywell, Brent",2022,AAA,Fastball,5.00545454545
"111837900","Cohn, Aaron",2022,A,Sinker,4.89842809365
"111803475","Helvey, Clay",2022,AA,Slider,4.91021978022
"111819922","Hutchison, Rodney",2022,A,Changeup,5.19027777778
"111843738","Castellar, Jonaiker",2022,Rk-,Slider,
"111841255","Candelario, A.J.",2022,A+,Slider,4.76375000000
"109502081","Weber, Ryan",2022,AAA,Sinker,5.11914814815
"111807775","McKee, Colin",2022,AAA,Slider,4.97526315789
"111824780","Brigden, Trevor",2022,AA,Changeup,5.18700000000
"111716290","Diaz, Miguel",2022,AAA,Fastball,4.91618090452
"111827863","Cruz, Darwin",2022,Rk,Changeup,
"111808583","Dennis, Matt",2022,AAA,Slider,4.89557017544
"111824752","Leverett, Adam",2022,AA,Curveball,4.85433962264
"111808151","Headrick, Brent",2022,AA,Changeup,4.74820754717
"111819522","Vega, Alexuan",2022,A,Curveball,4.85610000000
"111840357","Cazorla, Manuel",2022,Rk-,Slider,
"111819360","Goddard, Jackson",2022,A+,Slider,4.83506849315
"111821906","Parra, Deretd",2022,Rk-,Changeup,
"111827963","Rosario, Carlos",2022,Rk,Slider,
"111825112","Prizina, Jake",2022,AA,Curveball,4.94348837209
"111808883","Criswell, Jeff",2022,AA,Fastball,5.02454148472
"111818740","Munoz, Braunny",2022,A,Fastball,5.04334146341
"111809016","Schilling, Garrett",2022,AA,Changeup,4.84415584416
"111806351","Marsh, Alec",2022,AA,Fastball,4.96136511376
"111828571","Hall, Dylan",2022,A+,Changeup,4.84536585366
"111826522","Seminaris, Adam",2022,AAA,Sinker,5.21677966102
"111806308","Zeferjahn, Ryan",2022,A+,Fastball,4.91161904762
"111825129","McMahon, Hunter",2022,A+,Fastball,4.97017543860
"111793526","Zeuch, TJ",2022,MLB,Slider,5.19695652174
"111823710","MacLean, Dylan",2022,A,Fastball,4.82273255814
"111811019","Robinson, Cam",2022,AAA,Fastball,5.04958333333
"111812224","Tineo, Marcos",2022,A+,Curveball,5.04822742475
"111805982","Felipe, Angel",2022,AAA,Slider,4.78468085106
"111823351","Bradford, Cooper",2022,A+,Sinker,4.89663157895
"111825167","Walston, Blake",2022,AA,Curveball,4.85188034188
"111798412","Ledo, Luis",2022,AAA,Slider,4.76000000000
"111801774","Davila, Garrett",2022,AA,Fastball,5.07027397260
"111796969","Young, Alex",2022,MLB,Changeup,4.89935483871
"111815471","Elliott, Jensen",2022,AA,Slider,4.66128571429
"111808883","Criswell, Jeff",2022,AA,Slider,4.99474226804
"111809567","Gonzalez, Edisson",2022,A,Curveball,5.03631578947
"111821054","Phillips, Alex",2022,AA,Changeup,5.02879120879
"111808050","Fernandez, Christian",2022,A+,Curveball,4.42404255319
"111813631","Nunez, Kelvin",2022,A+,Slider,4.80809523810
"111812095","Montilla, Jose",2022,A+,Slider,5.16776785714
"111837333","Carver, Ross",2022,AA,Curveball,4.72754098361
"111829688","Miller, Bryce",2022,AA,Fastball,5.01459183673
"111833568","Vallecillo, Alexander",2022,A,Fastball,4.76039603960
"111828270","Sanchez, Franklin",2022,A+,Fastball,4.74380952381
"111835583","Gieg, Max",2022,A,Slider,4.82974358974
"111841160","Plagge, Bowen",2022,A,Changeup,4.90204545455
"111831043","Campbell, Maceo",2022,A+,Slider,5.03763157895
"111811207","Kilkenny, Mitchell",2022,AA,Fastball,4.98563157895
"111828530","Nunez, Juan",2022,A,Fastball,4.70544117647
"111801222","Fernandez, Junior",2022,AAA,Slider,4.94649350649
"111803472","Sisk, Evan",2022,AAA,Fastball,4.98500000000
"111808128","Sauer, Matt",2022,A+,Slider,4.98846655791
"111842629","Garcia, Jogly",2022,Rk-,Fastball,
"111840383","Baro, Sadiel",2022,Rk-,Fastball,
"111818234","Kubichek, Kolby",2022,Rk,Changeup,
"111826569","Soto, Cesar",2022,Rk-,Changeup,
"111821748","Lozano, Fernando",2022,Rk,Slider,
"111826275","Valdez, Dioris",2022,Rk-,Fastball,
"111795901","Rogers, Joshua",2022,AA,Fastball,4.82632653061
"111810638","Abbott, Andrew",2022,AA,Slider,4.70803030303
"111821396","Chaidez, Adrian",2022,AA,Curveball,4.70549450549
"111833309","Rivas, Gustavo",2022,Rk-,Slider,
"111833517","Jean, Daniel",2022,Rk-,Changeup,
"111833653","Oviedo, Ivan",2022,Rk,Slider,
"111805128","Pinto, Wladimir",2022,AAA,Slider,4.98927672956
"111819406","Knehr, Reiss",2022,MLB,Slider,5.02346938776
"111840511","Gomez, Carlos",2022,Rk-,Fastball,
"111837540","Novas, Elvis",2022,Rk,Fastball,
"111831213","Emanuels, Jr., Stevie",2022,A+,Fastball,4.97813559322
"111837565","Nowlin, Jaylen",2022,A,Slider,4.96291525424
"111842136","Leal, Henson",2022,Rk-,Fastball,
"111819922","Hutchison, Rodney",2022,AA,Sinker,5.11583333333
"111818992","Wilson, Steven",2022,AAA,Fastball,5.01368421053
"111806318","Phillips, Evan",2022,MLB,Fastball,4.97971631206
"111825771","Bennett, Nick",2022,AA,Sinker,4.92810810811
"111833513","Arnaud, Juan",2022,Rk-,Slider,
"111816117","Nastrini, Nicholas",2022,AA,Slider,5.09400000000
"111806936","Manning, Matt",2022,MLB,Sinker,5.06803278689
"111824463","Williams, Case",2022,A+,Slider,5.00528301887
"111824724","Avila, Nick",2022,AA,Cutter,
"111835497","Talavera, Roiber",2022,Rk-,Changeup,
"111840227","Guerra, Jorge",2022,Rk-,Slider,
"111816421","Cruz, Daniel",2022,Rk,Fastball,
"111800297","Molina, Cristopher",2022,AAA,Fastball,4.94850746269
"111826183","Rodriguez, Adrian",2022,A,Slider,4.78809523810
"111820117","Ibarra, Neyker",2022,Rk-,Fastball,
"111815158","Mejia, Juan",2022,A+,Fastball,4.73532710280
"110678728","Feliz, Michael",2022,AAA,Changeup,4.82035087719
"111824724","Avila, Nick",2022,AA,Slider,4.97935483871
"76119179","Bass, Anthony",2022,MLB,Splitter,4.78000000000
"111837427","Glavine, Peyton",2022,A,Changeup,5.14419753086
"111807018","Erla, Mason",2022,AA,Fastball,5.08748275862
"111827325","Pinero, Barbaro",2022,Rk,Slider,
"111840265","Saa, Reynaldo",2022,Rk-,Changeup,
"111817911","Vines, Darius",2022,AAA,Changeup,5.11985294118
"111797489","Gore, Jordan",2021,AA,Fastball,5.06609375000
"111816566","Acevedo, Axel",2021,Rk,Fastball,
"111833516","De Pena, Freilyn",2021,Rk-,Fastball,
"111806260","Kelley, Trevor",2021,AAA,Sinker,5.17950413223
"111801425","Ortiz, Luis",2021,AAA,Slider,5.13734848485
"111802321","Ponce, Cody",2021,AAA,Fastball,5.05897058824
"111814803","Mercedes, Juan",2021,A,Slider,4.98412371134
"111807649","Jimenez, Melvin",2021,A+,Slider,5.04305084746
"111829528","Gozzo, Jake",2021,Rk,Slider,
"111815415","Franco, Logan",2021,Rk-,Fastball,
"111833793","Rivera, Yaqui",2021,Rk-,Slider,
"111826237","Mokma, Mike",2021,A+,Slider,5.09530487805
"111817136","Marnon, Kevin",2021,A,Slider,4.98729166667
"111819842","Toplikar, Trenton",2021,AA,Fastball,4.98178310740
"111812224","Tineo, Marcos",2021,A,Curveball,5.11359649123
"111819308","Perez, Steven",2021,Rk,Fastball,
"111811826","Barker, Luke",2021,AAA,Splitter,
"111802294","Wilkerson, Aaron",2021,AAA,Fastball,5.06051983584
"111817474","Suero, Miguel",2021,A,Slider,5.05151162791
"109502933","Roark, Tanner",2021,AAA,Fastball,5.19464285714
"111820862","Sanchez, Frailyn",2021,Rk-,Fastball,
"111824627","Holcomb, Kevin",2021,A,Slider,5.01458904110
"111810870","Concepcion, Jol",2021,A,Fastball,4.83615012107
"111809349","Carrillo, Gerardo",2021,AA,Changeup,4.91456730769
"111806924","Nelson, Ryne",2021,AA,Curveball,5.01970588235
"111824763","Jeans, Trey",2021,A+,Fastball,4.92087053571
"111816021","Deal, Hayden",2021,AA,Cutter,
"111813401","Cruz, Steven",2021,A,Fastball,4.82783595113
"109501978","Nolin, Sean",2021,AAA,Slider,4.90883720930
"111811174","Ochoa, Duilio",2021,A,Curveball,4.71126050420
"111808329","Baird, Michael",2021,AA,Fastball,4.83774566474
"111812048","Garcia, Jose",2021,A,Fastball,4.79802469136
"111801532","Dodson, Tanner",2021,A+,Fastball,5.03347826087
"111801459","Almengo, Diogenes",2021,AA,Changeup,5.04942386831
"111801294","Linarez, Jesus",2021,A,Fastball,4.88995283019
"111816373","Seijas, Karlo",2021,A,Slider,5.05835266821
"111818439","Jones, Stephen",2021,A+,Fastball,5.02325714286
"53112","Peralta, Wily",2021,MLB,Sinker,5.08470588235
"110678619","Tapia, Domingo",2021,AAA,Fastball,4.86348837209
"111818329","Pacheco, Freddy",2021,A+,Slider,4.99149253731
"111824471","McMinn, Josh",2021,A+,Fastball,4.82179775281
"111808013","Eckelman, Matt",2021,AAA,Fastball,5.08811594203
"111798391","Leiter Jr., Mark",2021,AAA,Sinker,5.02057788945
"111796944","Ramirez, Emmanuel",2021,AA,Fastball,4.86846428571
"111824445","Deppermann, Brad",2021,A+,Curveball,5.15000000000
"111450063","Stephens, Jordan",2021,AAA,Cutter,
"111499869","Castillo, Jesus",2021,AA,Changeup,4.99512711864
"111764418","Webb, Tyler",2021,AAA,Fastball,5.00409395973
"111821345","Reyes, Carlo",2021,A+,Fastball,5.05916216216
