"ID","NAME","LVL","YEAR","ORGS","G","GS","IP","ERA","WOBA","FIP","BABIP","LD_RATE","GB_RATE","FB_RATE","HR_FB","BB_RATE","SO_RATE","NITRORATE","SWM","CHASERATE","EV_70"
111843849,"Soto, Elvis",Rk-,2022,BOS,15,0,23.2,3.42,0.2795968421,2.329,0.25,0.092593,0.5,0.222222,0.090909,0.094737,0.326316,1.500,31.300,28.200,82.704272
111792673,"Newberry, Jake",MLB,2021,KC,4,0,4.1,16.62,0.5774833333,8.971,0.571429,0.3125,0.375,0.1875,0.4,0.125,0.208333,25.600,31.100,27.300,89.53591128602469
111809558,"Correa, Danis",A+,2021,CHC,8,0,11.0,2.45,0.3059234043,2.752,0.375,0.208333,0.5,0.25,0.0,0.12766,0.340426,8.300,40.400,26.400,88.90708179999999
111815624,"Spraker, Graham",AAA,2021,TOR,1,0,2.0,0.0,0.2299,0.319,0.4,0.2,0.4,0.4,0.0,0.0,0.375,20.000,23.100,25.000,79.8444258
111833691,"Mota, Alberto",Rk,2022,TEX,16,0,20.1,1.33,0.2864159091,1.613,0.34,0.106383,0.510638,0.319149,0.0,0.102273,0.318182,8.200,43.200,20.200,92.867516
111807881,"Wells, Tyler",MLB,2022,BAL,20,20,94.2,3.9,0.3020766404,4.314,0.246377,0.215017,0.358362,0.283276,0.114754,0.060052,0.177546,21.300,21.800,29.600,90.40337635025404
111808261,"Hartman, Ryan",AAA,2021,BAL,10,6,36.2,4.17,0.2850664474,2.882,0.298246,0.211864,0.432203,0.254237,0.05,0.032895,0.197368,14.700,20.700,36.000,91.812366
111817944,"Short, Avery",A+,2022,ARI,8,4,18.1,3.93,0.3076506494,4.905,0.243902,0.181818,0.272727,0.363636,0.086957,0.168831,0.272727,14.000,30.600,23.100,90.02820799999999
111804992,"Lawson, Graham",AA,2021,CHC,10,0,13.0,13.85,0.544243662,13.401,0.290323,0.190476,0.333333,0.309524,0.5,0.169014,0.225352,30.000,23.600,24.700,95.382849
111805029,"Ward, Thad",AA,2021,BOS,2,2,8.0,5.62,0.3907051282,2.642,0.478261,0.086957,0.608696,0.173913,0.0,0.128205,0.282051,4.300,26.200,30.800,90.20142
111808725,"Scrubb, Andre",AAA,2021,HOU,15,0,15.0,1.8,0.2882878788,5.079,0.193548,0.272727,0.333333,0.272727,0.083333,0.19403,0.298507,17.100,27.900,31.700,85.421425
111837275,"Mills, Zane",A,2022,STL,7,7,41.1,3.48,0.3227482558,3.391,0.328,0.255814,0.612403,0.100775,0.1875,0.040698,0.203488,14.800,27.200,35.400,94.84267227253879
111498656,"Biagini, Joe",MLB,2021,CHC,1,0,3.0,0.0,0.2724666667,3.79,0.222222,0.2,0.3,0.2,0.0,0.076923,0.153846,9.500,19.000,28.200,84.844366
111816350,"Bello, Brayan",AAA,2022,BOS,11,10,58.2,2.76,0.2839975,2.608,0.325758,0.207407,0.614815,0.162963,0.125,0.1,0.3375,13.300,33.800,33.000,92.32623999999998
111824455,"Edwards, Andrew",AA,2021,NYM,6,0,9.1,0.96,0.2480944444,2.767,0.238095,0.045455,0.454545,0.454545,0.0,0.108108,0.297297,14.300,26.200,19.000,91.873042
111824451,"Solano, Issac",Rk,2022,BAL,15,4,30.0,6.9,0.4639105634,4.644,0.4125,0.171053,0.447368,0.315789,0.068966,0.195804,0.20979,15.800,21.300,18.400,89.618996
111805679,"Montas, Kenlly",Rk,2021,NYY,9,0,15.0,5.4,0.4045972973,6.624,0.307692,0.176471,0.647059,0.117647,0.5,0.175676,0.22973,14.700,30.000,18.000,96.64187999999999
111809432,"Garcia, Gabriel",A+,2021,MIL,1,0,1.0,0.0,0.0,3.752,0.0,0.0,0.666667,0.333333,0.0,0.0,0.0,0.000,20.000,25.000,100.77024699999998
111821206,"Valdez, Joel",A,2022,NYY,5,5,23.1,2.31,0.2713622449,3.616,0.234043,0.208333,0.541667,0.208333,0.083333,0.122449,0.326531,10.400,37.200,31.700,88.1305945353034
111820281,"Valdez, Julian",AA,2021,TOR,1,0,3.1,0.0,0.2910142857,5.017,0.222222,0.333333,0.555556,0.0,0.0,0.214286,0.142857,11.100,30.400,25.800,91.11665040000003
111833724,"Sanchez, Anderson",Rk-,2022,HOU,1,0,2.0,18.0,0.5592769231,1.083,0.666667,,,,,0.076923,0.230769,,,,
111802241,"Pilkington, Konnor",AA,2021,CLE,8,7,38.2,2.33,0.274150641,3.206,0.270588,0.213483,0.404494,0.224719,0.0625,0.115385,0.314103,14.900,32.000,24.800,91.06255
111807332,"Baumann, Michael",A,2021,BAL,2,2,5.0,0.0,0.1412117647,3.354,0.0,0.125,0.5,0.375,0.0,0.176471,0.352941,0.000,32.000,13.900,83.69195000000002
111801995,"Allen, Logan",MLB,2021,CLE,14,11,50.1,6.26,0.372340991,6.082,0.302632,0.268293,0.45122,0.256098,0.26087,0.076577,0.166667,21.000,20.000,24.500,94.72049936648926
111837328,"Brockhouse, Walker",A,2022,HOU,1,0,3.0,0.0,0.2927416667,4.489,0.25,0.375,0.375,0.125,0.0,0.083333,0.166667,12.500,23.800,39.300,89.21022970000001
111822682,"Frasso, Nick",A,2021,TOR,3,2,5.0,0.0,0.2287095238,1.77,0.272727,0.181818,0.454545,0.272727,0.0,0.095238,0.380952,9.100,36.100,19.600,88.39597167295217
111820219,"Ramirez, Bladimir",Rk-,2021,TEX,3,0,3.0,6.0,0.2552846154,3.211,0.125,0.125,0.25,0.375,0.0,0.153846,0.230769,,13.300,25.000,89.85265220000008
111808936,"Matson, Zach",AA,2022,PIT,11,1,14.2,1.84,0.2149105263,3.205,0.176471,0.111111,0.527778,0.277778,0.083333,0.086207,0.293103,11.400,23.900,27.200,88.03745500000002
47182,"Feliz, Neftali",MLB,2021,LA,3,0,3.0,0.0,0.08864,2.456,0.111111,0.111111,0.444444,0.333333,0.0,0.0,0.1,11.100,21.100,47.100,83.37625823272101
111808583,"Dennis, Matt",AA,2021,COL,23,17,96.0,5.81,0.3630153846,4.277,0.36,0.230032,0.456869,0.258786,0.123711,0.048077,0.189904,17.300,19.700,27.900,93.76421
111835961,"Rodriguez, Luis",Rk-,2021,NYM,2,0,5.2,3.18,0.3178565217,0.74,0.454545,0.272727,0.181818,0.454545,0.0,0.086957,0.434783,7.000,34.200,24.500,84.0842309
110295412,"Lipka, Matt",AAA,2022,MIL,1,0,1.0,9.0,0.495975,16.477,0.0,0.0,0.25,0.75,0.333333,0.0,0.0,0.000,0.000,0.000,93.857066
111818688,"Flynn, Michael",A+,2022,SEA,18,4,32.0,7.59,0.4065773585,5.057,0.4,0.254545,0.572727,0.127273,0.176471,0.075,0.1875,6.500,26.500,26.300,88.90050200000002
111801758,"Bosiokovic, Jacob",AAA,2022,STL,15,0,13.2,5.27,0.3299433333,5.526,0.25641,0.309524,0.333333,0.285714,0.2,0.065574,0.213115,38.100,25.400,23.300,95.27601
111824841,"Hunter, Leon",AAA,2021,SEA,1,0,2.0,18.0,0.5425,17.379,0.166667,0.125,0.125,0.75,0.333333,0.1,0.1,25.000,21.700,25.000,96.65430300000001
111821054,"Phillips, Alex",AA,2021,MIN,30,0,49.2,5.44,0.3358742991,4.591,0.306569,0.212329,0.40411,0.321918,0.160714,0.060748,0.247664,15.900,29.700,35.200,92.41639
4375,"Richards, Garrett",MLB,2022,TEX,32,2,42.2,5.27,0.3198243243,3.387,0.315385,0.225564,0.518797,0.225564,0.088235,0.07027,0.194595,18.600,24.100,34.500,92.73742425220024
111813526,"Dominguez, Justino",Rk-,2022,TB,8,0,12.2,2.84,0.2704846154,1.556,0.285714,0.178571,0.428571,0.357143,0.0,0.115385,0.326923,5.000,28.800,30.300,85.58461000000003
111792673,"Newberry, Jake",AAA,2021,KC,44,0,60.1,5.07,0.3439934109,3.07,0.39375,0.22093,0.44186,0.232558,0.115385,0.079848,0.285171,12.700,36.100,35.400,90.527688
111827730,"Rincon, Hansel",Rk-,2021,ARI,15,11,52.2,3.42,0.3489853081,2.489,0.394366,0.203008,0.473684,0.300752,0.069767,0.014218,0.260664,2.300,30.100,32.100,87.09095699999999
111795808,"Wivinis, Matthew",Rk,2022,TEX,13,2,16.2,3.78,0.4067013514,4.391,0.326531,0.181818,0.4,0.381818,0.136364,0.08,0.213333,13.000,20.400,37.300,88.10572500000004
111815318,"Ogando, Gerald",A,2021,ARI,14,0,18.2,3.86,0.3556635294,5.669,0.315789,0.225806,0.467742,0.209677,0.176471,0.069767,0.209302,15.000,25.900,28.700,92.40032869999999
111831091,"Simoneit, William",A+,2021,OAK,5,0,6.0,9.0,0.455196875,8.752,0.333333,0.241379,0.37931,0.241379,0.181818,0.03125,0.03125,6.900,5.000,28.600,99.162517
111825770,"Hoeing, Bryan",AA,2022,MIA,4,4,25.2,0.35,0.2552735294,2.398,0.289855,0.130435,0.724638,0.144928,0.0,0.039216,0.254902,7.200,22.900,40.100,88.82072290000002
111824856,"Enright, Nic",AA,2021,CLE,23,0,39.2,4.31,0.2533069182,3.164,0.264368,0.172043,0.258065,0.430108,0.096154,0.062893,0.352201,17.300,34.300,36.000,87.78289410000001
111781301,"Duncan, Frank",AA,2021,COL,8,8,42.1,2.76,0.298958011,3.729,0.298507,0.115942,0.456522,0.333333,0.051724,0.032967,0.181319,12.400,19.900,29.900,91.05043119999999
111831032,"Sanchez, Omar",Rk,2021,STL,17,0,24.0,1.5,0.2652917526,2.791,0.215686,0.12,0.44,0.36,0.0,0.154639,0.309278,14.000,33.700,27.900,87.98466
111807584,"Civale, Aaron",AA,2021,CLE,2,2,7.0,1.29,0.2291185185,2.517,0.235294,0.166667,0.444444,0.277778,0.0,0.107143,0.285714,5.900,21.800,31.400,85.517077
111827780,"Pfaadt, Brandon",A+,2021,ARI,9,9,58.0,2.48,0.2611004405,3.661,0.246377,0.117241,0.4,0.37931,0.073529,0.061674,0.295154,18.900,32.600,34.900,92.861471
111824816,"Anderson, Ben",A,2021,TEX,11,0,25.0,3.24,0.3249386792,4.354,0.295082,0.21875,0.34375,0.359375,0.107143,0.103774,0.292453,9.000,25.200,33.200,87.150774
111809482,"Cantillo, Marshall",Rk,2022,OAK,3,0,3.0,21.0,0.5835388889,5.558,0.583333,0.333333,0.666667,0.0,,0.111111,0.111111,25.000,25.900,27.800,88.09772600000001
110678616,"Chapman, Aroldis",MLB,2022,NYY,36,0,30.2,4.7,0.3157251852,4.698,0.246575,0.233766,0.337662,0.298701,0.121212,0.161765,0.257353,23.500,30.100,23.800,91.36792007357215
111825621,"Tejada, Cristofer",Rk,2021,ANA,3,0,3.0,9.0,0.3844666667,6.006,0.333333,0.142857,0.571429,0.142857,0.5,0.133333,0.4,14.300,50.000,34.500,98.99047340000001
111816383,"Ferrer, Jose",Rk,2021,WAS,17,0,35.2,2.78,0.2932078431,2.198,0.32967,0.166667,0.559524,0.202381,0.043478,0.058824,0.30719,9.400,31.100,28.900,88.37846400000001
111813772,"Smith, Cade",A,2021,CLE,30,0,40.0,4.28,0.2920337349,3.529,0.289474,0.246914,0.333333,0.358025,0.09375,0.125,0.380952,12.700,31.000,27.300,88.88084199999999
111828275,"Alford, Peyton",Rk,2021,SEA,3,0,3.1,0.0,0.1360153846,0.972,0.166667,0.166667,0.5,0.333333,0.0,0.076923,0.461538,0.000,50.000,28.600,84.57793800000002
111826467,"Davila, Vladimir",Rk-,2021,CIN,12,6,37.2,5.97,0.4107135593,4.963,0.341667,0.288,0.44,0.24,0.121212,0.112994,0.163842,4.000,20.600,24.800,89.93060879999997
111818135,"Green, Josh",AAA,2022,ARI,8,1,11.2,8.49,0.4298233333,7.296,0.375,0.166667,0.52381,0.285714,0.083333,0.2,0.1,12.200,14.800,18.800,90.59480318018554
111840615,"Pineda, Wermer",Rk-,2022,KC,13,0,18.0,6.0,0.434132967,3.583,0.384615,0.307692,0.338462,0.261538,0.0,0.120879,0.131868,15.400,18.800,22.000,88.663999
111803789,"Schlabach, Ike",AA,2021,WAS,1,0,2.0,0.0,0.1886,6.517,0.0,0.333333,0.166667,0.333333,0.0,0.25,0.0,0.000,0.000,5.600,94.89218
111828571,"Hall, Dylan",A+,2021,NYM,4,0,5.1,1.69,0.2412,2.065,0.333333,0.266667,0.266667,0.333333,0.0,0.045455,0.272727,6.700,33.300,24.500,90.0191322
111827717,"Stanavich, Dale",A,2022,MIA,7,0,8.1,10.8,0.3946025,5.407,0.357143,0.241379,0.448276,0.241379,0.111111,0.1,0.15,3.400,22.100,21.800,87.11002708484835
111837907,"Flores, Jose",Rk-,2021,COL,1,0,0.1,27.0,0.5633333333,21.211,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,,25.000,10.000,68.78951939999999
111837540,"Novas, Elvis",Rk,2022,KC,10,1,30.0,4.5,0.3359592308,3.191,0.287356,0.1625,0.45,0.3,0.096774,0.061538,0.230769,12.500,28.100,34.300,86.682305
111796489,"Moreno, Gerson",AA,2022,DET,42,0,47.2,3.21,0.2857232323,3.473,0.26506,0.181818,0.306818,0.397727,0.090909,0.155,0.385,11.500,41.000,32.400,88.29453399999998
111801580,"Tanielu, Nick",AAA,2022,TEX,3,0,3.1,13.5,0.4928809524,7.467,0.411765,0.176471,0.294118,0.411765,0.0,0.142857,0.0,23.500,3.100,28.600,91.44130629801587
111793531,"Taylor, Blake",AAA,2022,HOU,2,0,1.0,36.0,0.677475,21.867,0.5,0.333333,0.666667,0.0,,0.25,0.25,33.300,33.300,17.600,91.39902784250398
52427,"Kluber, Corey",AAA,2021,NYY,1,0,3.0,9.0,0.3403,6.985,0.166667,0.222222,0.444444,0.111111,0.333333,0.153846,0.307692,22.200,34.300,47.200,87.99428
111807448,"Ramsey, Lane",A+,2021,CWS,10,1,11.0,1.64,0.2266414634,1.662,0.333333,0.259259,0.333333,0.296296,0.0,0.02439,0.317073,11.100,40.000,22.400,90.9295324
111807001,"Kirby, George",MLB,2022,SEA,19,19,102.2,3.16,0.3037523364,3.026,0.32646,0.199346,0.464052,0.261438,0.12,0.032634,0.249417,23.200,19.600,28.100,91.3620327147465
111815500,"Capps, Holden",Rk,2021,KC,5,3,7.2,4.7,0.3211354839,6.02,0.2,0.0,0.6,0.4,0.333333,0.064516,0.225806,13.300,31.400,28.900,97.551653
111825886,"Ramirez, Jawilme",Rk,2022,NYM,11,6,43.0,0.84,0.2288394904,1.638,0.234234,0.137255,0.54902,0.235294,0.066667,0.037975,0.253165,6.000,27.200,29.700,84.910326
111833572,"Galindo, Cristian",Rk-,2021,CIN,4,0,3.1,10.8,0.5351947368,11.011,0.285714,0.222222,0.111111,0.666667,0.166667,0.368421,0.210526,11.100,27.000,25.400,74.51240929999993
111802294,"Wilkerson, Aaron",AAA,2021,LA,23,19,112.0,3.86,0.2891866071,3.79,0.303887,0.237458,0.344482,0.314381,0.099174,0.053571,0.279018,18.000,24.300,27.500,90.9201346
111833249,"Arihara, Kohei",MLB,2021,TEX,10,10,40.2,6.64,0.3949769663,6.792,0.269841,0.23741,0.410072,0.302158,0.234043,0.073034,0.134831,23.900,18.000,24.600,97.35172110074066
111825816,"Rodriguez, Jorge",Rk-,2022,NYM,6,2,13.1,6.08,0.3972523077,3.183,0.367347,0.3,0.433333,0.166667,0.0,0.076923,0.123077,3.800,25.400,34.000,89.56513800000002
111811155,"Jimenez, Marco",Rk,2022,DET,4,4,11.2,4.63,0.4011,4.235,0.346154,,,,,0.14,0.3,19.200,28.600,29.100,93.48327599999999
111792512,"Plawecki, Kevin",MLB,2022,BOS,1,0,1.0,0.0,0.219775,3.035,0.25,0.25,0.0,0.75,0.0,0.0,0.0,25.000,0.000,33.300,82.38273451911763
111818063,"Marman, Kyle",AA,2022,CLE,36,0,43.0,5.02,0.3186428571,4.526,0.277228,0.174312,0.33945,0.40367,0.117647,0.136612,0.278689,15.000,37.500,31.300,91.63303199999999
111833530,"Salazar, Grabiel",Rk-,2021,BAL,1,0,0.1,0.0,0.0,-2.79,,,,,,0.0,1.0,,100.000,0.000,
110678452,"Simmons, Andrelton",MLB,2022,CHC,1,0,1.0,45.0,0.6156777778,6.211,0.625,0.25,0.25,0.375,0.0,0.111111,0.0,37.500,10.000,23.500,94.5366056980429
111716383,"Santos, Ramon",AA,2022,WAS,2,0,3.0,6.0,0.3226583333,3.743,0.4,0.333333,0.166667,0.166667,0.333333,0.0,0.5,16.700,42.900,33.300,86.57146500000005
111815468,"Feltman, Durbin",AA,2021,BOS,22,0,27.1,3.29,0.312599115,4.285,0.295082,0.151515,0.409091,0.333333,0.172414,0.088496,0.327434,18.200,32.300,32.200,92.0654208
111811320,"Curvelo, Luis",A,2021,SEA,37,0,55.1,3.58,0.3009297872,3.355,0.343511,0.182482,0.364964,0.343066,0.066667,0.076596,0.340426,10.000,34.100,30.800,91.63629
111806707,"Miller, Evan",AAA,2022,SD,41,3,49.1,7.3,0.3639380531,5.428,0.312925,0.246753,0.422078,0.279221,0.137255,0.105727,0.202643,23.600,25.300,32.200,93.21675345709656
111824614,"Quinones, Luis",A+,2021,TOR,9,9,39.0,3.0,0.335326257,4.586,0.338028,0.189189,0.378378,0.256757,0.064516,0.217877,0.357542,15.100,37.800,25.500,86.68974400000002
76118303,"Nelson, Jimmy",MLB,2021,LA,28,1,29.0,1.86,0.2288182609,1.847,0.254545,0.214286,0.375,0.267857,0.0,0.112069,0.37931,12.700,35.800,29.000,88.10305964087183
111806424,"Santos, Antonio",AAA,2022,NYM,8,0,11.2,8.49,0.4481322034,6.992,0.380952,0.177778,0.4,0.333333,0.157895,0.084746,0.135593,13.300,15.300,29.100,90.0565599
111815415,"Franco, Logan",Rk-,2022,CLE,15,0,21.2,7.89,0.4541185484,4.937,0.402597,0.2875,0.3875,0.2,0.115385,0.137097,0.193548,6.300,22.300,24.700,89.75144800000004
110847125,"Paulino, David",AA,2021,PHI,1,1,6.0,1.5,0.2777608696,5.517,0.133333,0.058824,0.411765,0.352941,0.125,0.083333,0.208333,12.500,31.100,30.000,85.166728
111840306,"Mora, Daurys",Rk-,2022,MIL,10,9,34.1,5.5,0.3823843137,3.486,0.336634,0.221053,0.473684,0.231579,0.103448,0.071895,0.202614,11.500,27.300,31.000,87.893774
111823932,"Medina, Oswald",A,2022,PHI,9,8,34.0,4.24,0.3622953333,4.134,0.336207,0.260504,0.403361,0.210084,0.075,0.04,0.146667,19.300,16.700,32.500,89.31932929345548
111835823,"Rodriguez, Juan",Rk,2022,TB,14,0,15.2,2.87,0.241525,2.395,0.166667,0.085714,0.314286,0.485714,0.0,0.109375,0.28125,5.000,19.500,20.200,85.496632
111831291,"King, Carson",Rk,2021,DET,6,5,25.1,4.97,0.374053211,5.502,0.272727,,,,,0.119266,0.12844,11.100,24.300,30.900,91.365124
111809611,"Strider, Spencer",MLB,2021,ATL,2,0,2.1,3.86,0.4051666667,9.98,0.142857,0.25,0.25,0.25,0.25,0.111111,0.0,12.500,20.800,31.600,91.8547297047655
111837697,"Torres, Eric",A+,2021,ANA,8,0,8.1,5.4,0.3297394737,4.571,0.333333,0.105263,0.421053,0.368421,0.111111,0.105263,0.342105,10.500,24.300,30.800,90.912155
111837287,"Ahlstrom, Robert",A+,2022,TEX,12,10,47.0,5.74,0.3840638889,5.831,0.323077,0.267606,0.380282,0.274648,0.208333,0.092593,0.236111,17.100,24.900,24.700,88.63449320000001
35838,"Bailey, Homer",Rk,2021,OAK,2,2,3.2,14.73,0.58431,2.036,0.75,0.25,0.5,0.25,0.0,0.1,0.3,8.300,28.100,28.600,96.7539162
111821493,"Mullings, Jose",Rk,2021,SF,9,1,27.2,3.58,0.3565796875,4.54,0.329412,0.15,0.5,0.275,0.107143,0.09375,0.210938,7.400,28.200,24.900,90.6508651
111802293,"Harris, Hogan",AA,2022,OAK,8,7,32.1,1.67,0.2517541353,2.877,0.241935,0.206349,0.444444,0.253968,0.0,0.142857,0.360902,11.300,27.300,19.500,82.65022429999999
111837453,"Collins, Brendan",Rk,2021,WAS,2,0,3.0,0.0,0.09685,-0.042,0.2,0.0,1.0,0.0,,0.0,0.5,0.000,47.600,36.400,93.33301
111820468,"Mokma, Chris",A,2021,MIA,20,20,92.2,6.6,0.4102083721,5.669,0.352349,0.244444,0.387302,0.269841,0.147826,0.065116,0.181395,20.300,21.500,31.600,91.06832681968214
111837643,"Armbruester, Justin",AA,2022,BAL,11,7,51.1,3.51,0.2817418719,4.072,0.261538,0.275362,0.326087,0.26087,0.145455,0.049261,0.261084,13.800,27.000,32.400,87.565241
111824325,"Alcantara, Darlin",Rk,2022,BAL,4,3,16.0,5.62,0.3973618421,3.965,0.348837,0.228571,0.514286,0.257143,0.111111,0.184211,0.236842,20.000,26.100,25.000,89.02758
2937,"Vincent, Nick",MLB,2021,MIN,7,0,12.2,0.71,0.2367042553,4.228,0.16129,0.212121,0.212121,0.30303,0.055556,0.106383,0.191489,12.500,22.700,30.300,85.63904230934897
111805180,"Ortega, Oliver",AA,2021,ANA,25,0,30.2,6.16,0.335684058,3.042,0.394737,0.17284,0.481481,0.259259,0.115385,0.093525,0.330935,16.500,40.300,35.100,93.38415499999999
111837929,"Martinez, Felix",Rk-,2021,LA,4,0,4.1,8.31,0.3301904762,5.287,0.125,0.0,0.666667,0.166667,0.0,0.285714,0.285714,0.000,30.000,17.200,86.06186799999999
111818212,"Bautista, Adenys",A,2022,BOS,30,0,43.0,4.19,0.3325253968,5.52,0.238938,0.184874,0.327731,0.294118,0.103448,0.132275,0.227513,16.000,30.500,31.500,90.350234
111808088,"White, Mitchell",AAA,2021,LA,10,7,32.0,1.69,0.2800251852,2.973,0.325301,0.305882,0.388235,0.223529,0.04,0.088889,0.288889,15.500,26.500,32.600,87.83517779999998
111808064,"Miliano, Michell",A,2021,SD,18,0,25.2,3.16,0.3219469565,4.495,0.315789,0.139535,0.604651,0.186047,0.333333,0.179487,0.444444,11.600,39.700,23.200,84.53115230000002
111812238,"Fuenmayor, Liu",A+,2021,ARI,11,0,17.1,1.56,0.2712115942,2.875,0.351351,0.230769,0.512821,0.179487,0.2,0.028986,0.391304,15.400,31.600,32.100,89.47881599999995
111825521,"Cervantes, Alejandro",Rk,2022,STL,9,1,12.1,4.38,0.3763807018,3.751,0.347826,0.357143,0.285714,0.285714,0.2,0.175439,0.350877,14.300,39.000,24.200,81.30968899999998
110816452,"Houser, Adrian",MLB,2021,MIL,28,26,142.1,3.22,0.3027704392,4.282,0.259804,0.207944,0.593458,0.149533,0.155844,0.106845,0.175292,13.900,17.900,28.500,91.55628568018683
111811939,"Simpson, Josh",A+,2021,MIA,18,4,43.1,5.61,0.3361736842,4.606,0.306931,0.185185,0.555556,0.203704,0.222222,0.1,0.305263,16.800,28.500,22.900,89.17750120000002
111842209,"Hernandez, Yoerys",Rk-,2022,PIT,1,0,2.0,0.0,0.1461857143,1.583,0.166667,0.0,0.833333,0.166667,0.0,0.0,0.142857,10.300,26.500,27.000,86.200975
111836409,"Tovar, Jesus",Rk-,2021,MIN,12,3,20.1,4.43,0.3821216495,5.522,0.25,0.268293,0.487805,0.195122,0.0,0.257732,0.206186,2.400,29.000,23.000,89.23325
111842952,"Coronel, Enrique",Rk-,2022,HOU,7,3,18.2,5.3,0.3787581395,2.636,0.4,0.234043,0.340426,0.255319,0.058824,0.126437,0.310345,3.800,29.100,21.900,84.08843400000003
111498968,"Harper, Ryne",AAA,2021,WAS,13,0,19.2,3.66,0.3030670732,3.675,0.291667,0.2,0.46,0.22,0.117647,0.097561,0.280488,10.000,33.600,27.600,93.214394
111824322,"Viola, Jose",Rk-,2022,TEX,10,0,10.1,3.48,0.3196880952,1.518,0.310345,0.166667,0.583333,0.194444,0.0,0.069767,0.232558,1.700,34.700,34.100,82.55551700000004
111781247,"Woods Jr, Stephen",AA,2021,KC,22,7,47.1,7.42,0.41721841,5.724,0.385714,0.212329,0.431507,0.287671,0.098039,0.188285,0.200837,20.400,23.000,20.500,93.532894
111841013,"Serunkuma, Ben",Rk-,2022,LA,12,0,21.1,2.11,0.3017852273,2.255,0.274194,0.210526,0.368421,0.333333,0.041667,0.034091,0.215909,10.500,27.300,30.600,88.55976999999999
111831245,"Nu?ez, Henry",Rk,2022,BOS,15,0,30.0,1.8,0.2774613445,2.744,0.212121,0.080645,0.322581,0.467742,0.027778,0.151261,0.285714,9.000,28.400,23.100,90.96959600000001
111820474,"Gomez, Michael",AA,2022,NYY,2,0,4.0,0.0,0.2892941176,4.66,0.142857,0.0,0.714286,0.285714,0.0,0.235294,0.294118,14.300,30.800,18.900,94.15965059999999
111812144,"Witt, Nathan",AA,2021,TB,7,2,10.2,8.44,0.3257061224,6.776,0.1875,0.133333,0.7,0.133333,0.4,0.163265,0.142857,6.700,21.200,25.000,82.28089200000002
111499710,"Crismatt, Nabil",AAA,2021,SD,3,0,3.2,0.0,0.2341733333,1.424,0.375,0.125,0.625,0.25,0.0,0.066667,0.4,0.000,40.000,52.000,82.604755
111821152,"Hendrickson, Josh",Rk,2022,PHI,2,2,5.0,0.0,0.1035294118,2.378,0.0,0.0,0.0,1.0,0.0,0.117647,0.235294,0.000,0.000,50.000,88.211818
111817705,"Gordon, Tanner",A,2021,ATL,11,11,57.2,3.43,0.267909292,3.555,0.265734,0.251656,0.357616,0.264901,0.089286,0.04386,0.285088,14.200,27.000,33.400,89.205128
111793146,"Crowe, Wil",MLB,2022,PIT,52,1,66.2,3.51,0.2859681004,3.901,0.262295,0.204188,0.507853,0.230366,0.113208,0.096429,0.217857,13.000,27.800,31.400,89.61523543537058
111811250,"Mendoza, Damian",A,2022,TEX,30,0,55.2,2.26,0.3171616667,4.344,0.292517,0.207317,0.518293,0.22561,0.069767,0.1,0.233333,7.400,26.400,28.400,89.92631
111809213,"Mendoza, Sean",A,2021,HOU,1,0,1.0,9.0,0.480075,14.954,0.0,0.0,0.333333,0.666667,0.5,0.0,0.25,0.000,25.000,27.300,83.0529367
111835352,"Diaz, Yilber",A,2022,ARI,11,9,48.0,3.56,0.2921431472,3.738,0.30303,0.223301,0.378641,0.330097,0.097561,0.106599,0.35533,8.700,31.500,23.700,87.292012
111837391,"Gasser, Robert",Rk,2021,SD,1,1,1.0,0.0,0.0,1.672,0.0,,,,,0.0,0.333333,,,,
111840589,"Flores, Eminen",Rk-,2022,TOR,8,6,25.2,2.1,0.2916494949,3.946,0.188406,0.15,0.45,0.316667,0.125,0.070707,0.171717,8.300,22.500,29.200,91.09695600000002
76119178,"Gose, Anthony",MLB,2021,CLE,6,0,6.2,1.35,0.1487875,1.401,0.153846,0.285714,0.5,0.142857,0.0,0.083333,0.375,10.300,33.700,26.400,89.09154956727629
111822627,"Bigge, Hunter",A+,2022,CHC,29,0,37.1,4.82,0.323295,4.551,0.275862,0.06383,0.542553,0.287234,0.142857,0.147239,0.288344,12.000,31.300,28.800,87.99275140000002
111838223,"Perez, Miguel",Rk-,2022,ATL,3,1,5.1,0.0,0.1952833333,2.02,0.214286,0.285714,0.571429,0.071429,0.0,0.0,0.166667,0.000,16.700,12.500,89.672419
111823931,"Pinto, Jean",A+,2022,BAL,23,18,87.2,3.9,0.3215498674,4.461,0.29148,0.221277,0.502128,0.212766,0.171875,0.108753,0.265252,12.800,33.400,33.700,92.78489599999999
41948,"Lindblom, Josh",MLB,2021,MIL,8,0,16.2,9.72,0.4548047059,7.323,0.36,0.254545,0.272727,0.345455,0.192308,0.117647,0.2,28.600,25.800,25.800,91.35025
111821941,"Gimenez, Dheygler",A,2022,OAK,10,6,36.2,6.63,0.4305893617,7.289,0.368932,0.122807,0.429825,0.307018,0.2,0.121693,0.253968,17.700,30.700,27.500,91.25914
111817816,"Vallimont, Chris",AA,2022,MIN,7,6,19.0,9.95,0.4486144144,6.764,0.4,0.173913,0.304348,0.434783,0.058824,0.205357,0.178571,26.900,25.900,22.400,92.102364
